0000123|24/08/2019|01,03,06,10,11,19,25,35,36,39,42,43,44,48,52,63,65,66,70,76
0000124|24/08/2019|03,05,06,09,12,16,25,26,30,34,36,46,50,54,58,64,67,69,74,80
0000125|24/08/2019|05,13,14,20,28,34,36,37,40,43,46,49,51,57,59,61,73,76,77,79
0000126|24/08/2019|06,13,15,17,18,23,25,34,39,40,42,43,47,50,57,60,65,71,75,76
0000127|24/08/2019|02,05,06,07,09,11,12,13,14,16,25,27,34,50,56,60,66,70,75,78
0000128|24/08/2019|02,03,10,14,18,22,23,26,29,38,42,48,53,55,57,68,70,75,78,79
0000129|24/08/2019|18,22,25,26,29,33,36,42,46,47,52,64,66,67,72,74,75,77,79,80
0000130|24/08/2019|04,08,11,20,26,27,33,34,37,46,49,51,52,56,58,62,63,70,79,80
0000131|24/08/2019|02,06,15,18,20,21,28,29,37,39,46,47,51,53,58,63,64,65,67,69
0000132|24/08/2019|03,11,14,15,23,28,30,35,38,49,50,53,54,60,61,63,67,69,72,76
0000133|24/08/2019|08,10,12,17,19,28,29,30,37,41,42,49,51,61,63,73,74,77,78,79
0000134|24/08/2019|05,08,09,18,22,24,25,30,36,41,44,55,59,64,66,68,72,74,75,80
0000135|24/08/2019|01,11,15,16,19,25,28,37,43,51,54,55,56,59,60,62,63,65,69,71
0000136|24/08/2019|10,13,17,19,23,24,28,31,38,39,44,45,48,49,51,62,69,72,78,79
0000137|24/08/2019|14,15,18,25,28,35,36,38,39,43,45,51,52,58,59,63,65,67,74,77
0000138|24/08/2019|07,08,10,16,24,30,31,40,42,43,45,49,54,58,66,69,73,75,78,79
0000139|24/08/2019|01,12,15,27,29,39,40,41,43,50,51,54,57,61,62,64,65,72,75,77
0000140|24/08/2019|01,02,06,08,09,10,14,19,21,29,34,40,43,47,53,55,58,63,74,78
0000141|24/08/2019|01,02,04,05,07,11,16,17,21,23,24,26,31,34,40,55,67,76,77,80
0000142|24/08/2019|01,02,04,07,24,28,31,41,45,50,51,53,61,65,66,70,71,74,76,77
0000143|24/08/2019|08,09,12,13,17,21,22,24,25,28,35,37,40,41,63,71,73,74,76,78
0000144|24/08/2019|07,09,14,20,27,31,35,37,38,40,42,50,51,56,59,63,70,71,72,73
0000145|24/08/2019|01,05,08,21,24,27,30,34,35,36,40,52,57,58,60,61,65,71,78,80
0000146|24/08/2019|04,08,11,13,14,25,28,32,33,37,39,44,47,49,54,55,57,58,60,65
0000147|24/08/2019|05,06,07,11,12,14,15,19,22,23,26,27,29,35,37,41,46,51,52,68
0000148|24/08/2019|13,17,18,19,25,30,32,34,38,40,46,49,51,61,66,68,74,76,79,80
0000149|24/08/2019|01,04,07,14,15,20,28,35,37,38,41,43,44,46,55,58,64,67,69,74
0000150|24/08/2019|02,04,13,16,17,19,28,29,33,34,35,37,38,42,45,48,55,63,64,75
0000151|24/08/2019|01,06,10,15,20,21,24,34,36,42,45,46,48,50,56,62,64,71,73,77
0000152|24/08/2019|04,08,11,12,15,19,22,33,40,44,50,53,55,59,63,64,69,74,75,77
0000153|24/08/2019|02,06,07,10,12,18,27,28,31,33,45,47,51,53,62,67,69,75,78,80
0000154|24/08/2019|01,03,08,20,21,30,31,41,42,53,55,57,60,62,63,67,69,70,75,76
0000155|24/08/2019|05,06,07,12,14,15,21,22,23,28,29,38,45,54,58,60,65,66,67,69
0000156|24/08/2019|01,14,20,25,29,30,32,37,40,47,51,52,57,58,60,62,65,71,75,77
0000157|24/08/2019|02,04,19,27,34,37,38,40,41,44,55,57,58,62,63,65,66,76,77,78
0000158|24/08/2019|01,02,09,13,17,21,22,23,37,40,43,51,53,54,65,67,68,72,74,75
0000159|24/08/2019|02,04,09,12,14,15,21,25,26,27,28,45,51,56,66,70,72,78,79,80
0000160|24/08/2019|05,11,18,19,24,27,29,35,36,37,43,46,52,53,60,66,67,68,69,74
0000161|24/08/2019|06,09,11,18,19,20,22,23,25,35,40,43,44,46,47,60,61,66,71,80
0000162|24/08/2019|07,09,14,17,20,28,29,31,32,35,37,38,43,59,60,63,64,70,76,80
0000163|24/08/2019|02,12,14,18,19,21,24,26,31,32,33,36,43,48,51,53,55,57,67,74
0000164|24/08/2019|02,03,04,12,15,16,18,22,27,33,37,43,44,48,50,58,61,65,67,75
0000165|24/08/2019|05,09,15,17,30,31,32,37,41,42,44,48,49,50,52,56,71,72,74,75
0000166|24/08/2019|01,02,06,07,08,12,22,24,25,26,47,51,55,58,61,63,70,72,77,79
0000167|24/08/2019|04,07,09,15,20,21,24,26,32,36,38,48,51,53,54,56,64,66,78,80
0000168|24/08/2019|01,07,09,14,20,23,29,33,37,43,46,48,60,65,67,71,74,77,78,79
0000169|24/08/2019|03,13,17,20,24,34,36,45,48,49,50,62,65,66,67,69,71,73,77,78
0000170|24/08/2019|02,05,13,21,23,24,32,36,41,43,49,51,56,58,61,66,72,73,74,75
0000171|24/08/2019|01,02,12,19,20,21,30,31,37,52,56,57,58,63,64,66,67,68,74,78
0000172|24/08/2019|07,10,12,17,24,25,27,28,30,32,40,43,51,56,58,63,69,73,76,79
0000173|24/08/2019|06,07,09,13,16,23,25,28,29,31,35,48,49,52,60,63,71,74,75,78
0000174|24/08/2019|05,07,10,12,16,17,18,24,37,39,48,50,52,56,57,61,66,72,76,77
0000175|24/08/2019|08,15,24,25,28,32,33,35,37,38,44,45,49,52,60,62,63,68,70,72
0000176|24/08/2019|03,07,21,24,28,35,36,39,41,44,53,59,61,63,66,67,68,69,75,77
0000177|24/08/2019|01,02,06,08,09,15,18,26,41,44,46,48,53,57,61,62,65,66,72,75
0000178|24/08/2019|01,15,19,24,36,39,41,42,43,44,51,53,63,64,65,68,70,75,76,80
0000179|24/08/2019|06,08,15,18,19,21,27,31,32,33,36,38,40,44,47,54,64,73,75,79
0000180|24/08/2019|02,06,23,24,31,33,35,39,41,44,45,50,51,54,55,57,58,63,68,69
0000181|24/08/2019|03,06,09,20,26,32,37,47,49,51,52,56,59,62,63,65,67,74,76,78
0000182|24/08/2019|02,07,08,10,17,24,28,32,36,43,47,55,56,58,59,64,65,70,74,79
0000183|24/08/2019|07,09,14,18,19,22,26,28,33,35,37,38,39,41,50,64,67,68,77,80
0000184|24/08/2019|07,08,09,10,18,20,27,37,43,46,47,51,52,61,64,65,67,68,69,78
0000185|24/08/2019|06,07,10,19,21,25,26,35,36,38,49,50,52,53,59,60,61,69,77,79
0000186|24/08/2019|02,06,09,11,16,21,32,34,36,44,46,50,57,58,59,69,70,72,74,75
0000187|24/08/2019|02,11,16,17,19,22,24,39,45,46,48,52,53,56,59,61,64,69,71,72
0000188|24/08/2019|01,07,14,19,25,26,28,29,31,35,46,52,57,60,63,64,66,71,74,77
0000189|24/08/2019|02,05,08,09,13,16,18,30,33,35,37,38,42,49,53,54,59,65,73,79
0000190|24/08/2019|03,10,16,17,18,22,23,24,30,35,44,49,53,56,60,63,66,67,70,77
0000191|25/08/2019|04,07,08,13,17,19,20,27,30,34,43,45,49,50,54,55,63,64,67,78
0000192|25/08/2019|04,06,08,10,14,16,18,25,26,27,28,34,36,39,41,46,51,74,77,79
0000193|25/08/2019|07,08,13,18,19,24,34,36,49,56,57,58,60,61,62,70,75,77,79,80
0000194|25/08/2019|02,03,08,13,14,15,18,29,30,39,49,50,56,58,68,69,71,73,74,77
0000195|25/08/2019|01,06,16,20,22,24,25,27,35,47,49,56,57,59,60,66,68,71,72,75
0000196|25/08/2019|04,10,11,13,21,22,27,32,34,39,47,48,49,51,57,58,61,63,66,71
0000197|25/08/2019|03,04,10,12,13,15,20,21,25,28,29,36,37,38,54,56,59,69,72,80
0000198|25/08/2019|06,10,15,16,28,29,30,32,37,38,51,55,58,59,64,65,68,70,72,74
0000199|25/08/2019|08,12,18,20,30,32,38,40,47,52,53,54,61,62,63,69,72,76,78,80
0000200|25/08/2019|06,12,19,23,26,30,37,39,44,45,52,53,56,58,59,60,69,72,77,78
0000201|25/08/2019|03,04,07,09,17,21,22,23,24,29,31,37,38,46,51,54,62,72,75,80
0000202|25/08/2019|02,08,12,15,16,20,32,33,34,39,42,44,45,47,49,59,61,64,65,66
0000203|25/08/2019|02,12,13,15,18,26,27,28,33,36,39,43,44,46,49,58,63,66,73,79
0000204|25/08/2019|05,06,09,14,18,20,23,27,29,30,33,36,39,40,45,46,49,62,70,76
0000205|25/08/2019|01,02,04,11,12,16,23,30,37,38,39,41,58,60,62,67,70,72,73,76
0000206|25/08/2019|01,05,07,08,13,20,24,29,30,31,33,36,39,42,43,53,55,67,70,79
0000207|25/08/2019|07,09,13,14,17,24,27,40,42,44,51,52,56,59,61,63,64,68,77,78
0000208|25/08/2019|07,12,14,15,17,22,42,43,44,58,59,61,63,64,72,73,76,77,78,79
0000209|25/08/2019|01,06,11,17,23,24,25,30,31,40,41,44,46,50,51,57,67,69,70,73
0000210|25/08/2019|10,12,15,17,18,19,24,31,35,36,42,47,48,51,56,57,68,69,70,74
0000211|25/08/2019|03,12,16,18,28,29,30,31,32,41,43,47,49,52,55,64,66,69,70,80
0000212|25/08/2019|03,06,14,20,25,28,30,32,34,36,40,47,57,63,65,66,67,71,76,79
0000213|25/08/2019|03,04,22,30,32,35,39,40,44,49,51,58,62,66,67,71,72,74,77,78
0000214|25/08/2019|08,12,16,17,18,28,35,40,41,44,47,49,64,65,66,67,70,71,72,80
0000215|25/08/2019|03,09,10,11,14,21,24,51,52,54,55,57,61,63,64,65,66,68,69,75
0000216|25/08/2019|05,09,11,31,32,35,36,38,42,52,53,66,70,72,74,76,77,78,79,80
0000217|25/08/2019|16,17,24,28,35,42,43,46,52,55,56,62,67,68,72,74,76,78,79,80
0000218|25/08/2019|01,05,11,13,20,22,24,27,28,29,30,32,33,40,43,51,56,64,73,74
0000219|25/08/2019|09,10,14,17,20,22,26,35,37,43,44,45,46,48,53,55,65,71,73,76
0000220|25/08/2019|02,06,11,14,24,25,30,31,35,39,40,46,47,52,53,55,69,70,72,80
0000221|25/08/2019|02,07,12,13,16,17,19,20,24,30,38,39,47,56,60,64,67,73,78,79
0000222|25/08/2019|02,03,10,15,19,28,29,34,36,38,39,47,51,55,56,61,67,68,71,75
0000223|25/08/2019|03,05,08,19,23,30,31,36,38,47,52,53,58,60,62,68,69,73,78,80
0000224|25/08/2019|06,17,19,23,26,30,34,36,38,39,41,45,49,52,56,67,68,69,72,76
0000225|25/08/2019|02,05,06,08,16,27,29,30,31,32,33,39,46,58,60,65,71,76,78,80
0000226|25/08/2019|01,03,04,05,06,08,09,10,18,20,25,29,32,38,52,61,71,76,78,79
0000227|25/08/2019|01,02,06,08,11,21,24,25,39,41,45,49,56,61,62,68,71,72,77,78
0000228|25/08/2019|03,04,05,13,16,19,20,21,24,29,30,38,39,48,52,54,56,58,66,70
0000229|25/08/2019|05,08,14,15,18,19,22,25,32,36,42,46,50,53,71,72,74,76,77,79
0000230|25/08/2019|05,24,25,29,31,32,39,40,41,45,47,48,49,50,53,54,58,74,79,80
0000231|25/08/2019|07,14,23,24,29,31,34,36,39,41,48,49,55,57,59,60,69,72,77,79
0000232|25/08/2019|02,12,13,15,17,21,26,29,36,39,40,42,43,44,45,51,52,67,77,79
0000233|25/08/2019|07,08,16,17,21,25,29,35,38,40,43,48,49,58,60,61,62,72,73,77
0000234|25/08/2019|01,06,08,09,13,18,30,32,34,36,39,44,51,59,64,66,69,72,77,79
0000235|25/08/2019|01,02,03,11,16,17,24,27,29,30,39,40,46,50,51,53,64,65,67,70
0000236|25/08/2019|03,08,09,15,16,19,23,24,27,40,43,47,54,55,57,61,66,67,70,76
0000237|25/08/2019|02,04,08,10,16,17,18,29,30,31,33,36,37,46,54,55,59,65,73,77
0000238|25/08/2019|02,08,15,18,21,31,32,35,38,44,46,48,50,51,52,55,61,64,65,70
0000239|25/08/2019|04,06,20,21,25,28,29,32,35,36,37,38,41,52,55,56,64,66,69,77
0000240|25/08/2019|01,02,04,05,19,36,38,42,45,54,55,64,65,67,70,72,73,74,76,80
0000241|25/08/2019|03,08,09,10,19,21,45,47,49,50,54,56,57,58,61,65,71,74,76,79
0000242|25/08/2019|03,10,12,14,16,22,24,27,29,32,41,49,50,51,53,59,62,63,64,76
0000243|25/08/2019|01,03,06,13,16,19,22,27,30,39,46,48,49,52,55,57,60,65,69,75
0000244|25/08/2019|02,05,06,12,13,23,31,32,34,38,40,41,48,57,60,65,69,71,75,80
0000245|25/08/2019|01,13,15,18,23,29,35,37,39,40,41,43,45,46,47,49,63,64,69,79
0000246|25/08/2019|01,02,07,11,29,30,31,35,48,49,51,53,59,68,71,72,73,74,76,78
0000247|25/08/2019|01,02,05,06,08,09,18,19,25,26,37,38,58,59,62,65,67,71,75,79
0000248|25/08/2019|03,06,07,08,17,23,30,33,35,42,43,44,47,59,60,71,72,76,79,80
0000249|25/08/2019|08,15,18,19,24,26,34,38,41,42,47,48,53,56,57,60,63,64,65,66
0000250|25/08/2019|02,03,06,12,15,16,28,31,32,36,39,42,52,60,61,65,67,68,76,79
0000251|25/08/2019|05,10,16,17,18,30,33,37,45,46,50,60,62,64,65,67,68,72,73,78
0000252|25/08/2019|06,08,10,11,12,15,18,20,25,31,39,42,47,55,56,57,61,62,75,77
0000253|25/08/2019|01,17,18,25,28,36,39,45,46,50,53,54,63,65,68,70,72,76,79,80
0000254|25/08/2019|01,04,07,12,14,15,16,19,26,31,45,50,54,55,57,63,64,66,70,75
0000255|25/08/2019|10,17,20,22,25,26,27,28,33,37,42,46,47,48,53,56,62,69,70,75
0000256|25/08/2019|01,03,06,09,14,15,17,18,21,31,32,35,40,44,51,52,62,67,71,72
0000257|25/08/2019|02,04,06,08,11,19,21,32,33,36,40,46,48,51,56,63,67,68,70,79
0000258|25/08/2019|02,03,07,09,10,14,19,25,28,29,34,36,43,49,55,65,67,74,75,78
0000259|25/08/2019|08,12,14,16,18,19,24,33,35,45,46,49,54,59,64,65,71,72,74,80
0000260|25/08/2019|13,17,20,23,31,34,38,39,42,52,57,58,61,62,70,71,74,75,76,79
0000261|25/08/2019|02,04,12,21,33,36,41,42,43,53,57,58,61,62,63,66,68,69,70,71
0000262|25/08/2019|09,11,13,18,21,23,25,31,35,36,41,50,51,52,56,57,59,72,74,79
0000263|25/08/2019|14,15,18,19,21,22,26,27,32,34,36,39,40,42,52,59,64,75,77,80
0000264|25/08/2019|07,22,29,32,33,35,42,49,55,56,58,59,61,64,65,70,71,72,75,76
0000265|25/08/2019|09,10,13,16,19,20,23,24,27,33,35,49,53,54,55,63,64,70,72,74
0000266|25/08/2019|02,03,04,09,11,12,18,22,24,27,30,33,39,48,54,68,69,70,72,75
0000267|25/08/2019|01,06,09,11,13,17,20,21,26,37,40,41,46,51,52,53,56,62,77,80
0000268|25/08/2019|01,03,04,05,08,12,19,21,28,38,41,48,50,57,59,60,63,68,74,78
0000269|25/08/2019|01,02,04,06,10,21,26,28,32,33,38,40,41,43,57,68,71,72,76,80
0000270|25/08/2019|02,03,08,10,15,23,30,34,35,39,41,43,46,51,57,58,66,70,79,80
0000271|25/08/2019|03,15,17,18,19,22,26,27,30,38,43,45,51,52,53,54,62,65,71,79
0000272|25/08/2019|01,02,06,07,16,21,27,33,34,35,36,38,41,52,61,65,69,74,78,79
0000273|25/08/2019|02,03,05,08,09,12,15,21,27,36,43,49,52,54,60,64,66,69,78,79
0000274|25/08/2019|02,15,16,19,23,29,33,34,35,37,39,42,46,47,53,62,64,66,69,73
